  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
    14,   P-10230,   2019/10/05 14:46:19,           1-02,       4,        -2.270,         6.844,         19537,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1570279884.80,         0.265,         0.924,       144.245,         0.001,         0.005,         3.422,        81.835,        18.729,         1.868,        80.002,         0.722,         0.099,        0.0000,        0.0000,    0,        41.125,         1,       2,       1,Picarro pre rinse,       0
    15,   P-10230,   2019/10/05 14:55:28,           1-02,       5,        -2.289,         7.430,         19268,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1570280433.87,         0.280,         0.893,       141.415,         0.002,         0.007,         3.372,        80.506,        18.487,         1.830,        78.277,         0.722,         0.121,       -0.0000,       -0.0000,    0,        41.125,         1,       2,       1,Picarro pre rinse,       0
    16,   P-10230,   2019/10/05 15:04:37,           1-02,       6,        -2.252,         8.062,         19437,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1570280982.34,         0.259,         0.964,       142.864,         0.001,         0.006,         3.390,        81.100,        18.569,         1.891,        80.804,         0.722,         0.420,       -0.0000,       -0.0000,    0,        41.125,         1,       2,       1,Picarro pre rinse,       0
    17,   P-10230,   2019/10/05 15:13:45,           1-02,       7,        -2.222,         8.103,         19580,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1570281530.74,         0.252,         0.986,       143.452,         0.001,         0.006,         3.384,        81.883,        18.646,         1.893,        80.482,         0.722,         0.097,       -0.0000,       -0.0000,    0,        41.125,         1,       2,       1,Picarro pre rinse,       0
    18,   P-10230,   2019/10/05 15:22:53,           1-02,       8,        -2.212,         8.434,         19380,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1570282079.46,         0.276,         0.961,       146.710,         0.002,         0.008,         3.480,        80.850,        18.781,         1.873,        79.223,         0.722,         0.213,        0.0000,        0.0000,    0,        41.125,         1,       2,       1,Picarro pre rinse,       0
    19,   P-10230,   2019/10/05 15:32:01,           1-02,       9,        -2.135,         9.651,         18898,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1570282626.82,         0.253,         0.925,       139.960,        -0.000,        -0.002,         3.320,        78.356,        18.521,         1.840,        78.158,         0.722,         0.388,       -0.0000,       -0.0000,    0,        41.125,         1,       2,       1,Picarro pre rinse,       0
    20,   P-10230,   2019/10/05 15:41:08,           1-02,      10,        -2.142,         9.119,         18912,       0,    1,                                   HAUS1,                                Standard,                 H2O, 1570283174.48,         0.276,         0.980,       139.418,        -0.000,         0.001,         3.307,        78.492,        18.294,         1.858,        78.613,         0.722,         0.440,        0.0000,        0.0000,    0,        41.062,         1,       2,       1,Picarro pre rinse,       0
    21,   P-10231,   2019/10/05 15:50:16,           1-03,       1,       -29.612,      -182.715,         20393,      -1,    1,                                   HAUS2,                                Standard,                 H2O, 1570283722.32,         0.269,         1.357,       139.755,         0.003,         0.026,         3.298,        85.568,        20.442,         1.938,        81.720,         0.723,         0.332,       -0.0000,       -0.0000,    0,        41.125,         1,       3,       1,Picarro pre rinse,       0
    22,   P-10231,   2019/10/05 15:59:25,           1-03,       2,       -32.349,      -215.767,         20735,      -1,    1,                                   HAUS2,                                Standard,                 H2O, 1570284270.58,         0.251,         1.130,       145.822,         0.001,         0.018,         3.444,        87.006,        20.810,         1.987,        84.202,         0.722,         0.509,       -0.0000,       -0.0000,    0,        41.062,         1,       3,       1,Picarro pre rinse,       0
    23,   P-10231,   2019/10/05 16:08:33,           1-03,       3,       -33.022,      -225.391,         20406,      -1,    1,                                   HAUS2,                                Standard,                 H2O, 1570284818.70,         0.296,         1.284,       147.711,         0.004,         0.023,         3.489,        85.382,        20.692,         1.934,        82.222,         0.722,         0.507,        0.0000,        0.0000,    0,        41.062,         1,       3,       1,Picarro pre rinse,       0
    24,   P-10231,   2019/10/05 16:17:41,           1-03,       4,       -33.314,      -229.340,         20022,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1570285367.25,         0.314,         1.408,       147.830,         0.004,         0.026,         3.489,        83.495,        20.098,         1.931,        81.566,         0.722,         0.563,       -0.0000,       -0.0000,    0,        41.062,         1,       3,       1,Picarro pre rinse,       0
    25,   P-10231,   2019/10/05 16:26:50,           1-03,       5,       -33.319,      -230.829,         20130,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1570285916.40,         0.283,         1.264,       151.039,         0.004,         0.022,         3.564,        84.388,        20.331,         1.855,        79.350,         0.723,         0.185,        0.0000,        0.0000,    0,        41.062,         1,       3,       1,Picarro pre rinse,       0
    26,   P-10231,   2019/10/05 16:35:59,           1-03,       6,       -33.399,      -231.969,         19986,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1570286465.27,         0.241,         1.023,       141.060,         0.001,         0.015,         3.348,        83.426,        20.518,         1.892,        79.569,         0.722,         0.368,       -0.0000,       -0.0000,    0,        41.062,         1,       3,       1,Picarro pre rinse,       0
    27,   P-10231,   2019/10/05 16:45:08,           1-03,       7,       -33.397,      -232.584,         19763,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1570287013.42,         0.264,         1.030,       141.361,         0.003,         0.015,         3.354,        82.695,        19.740,         1.831,        79.089,         0.722,         0.348,       -0.0000,       -0.0000,    0,        41.062,         1,       3,       1,Picarro pre rinse,       0
    28,   P-10231,   2019/10/05 16:54:16,           1-03,       8,       -33.480,      -233.166,         20365,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1570287561.88,         0.308,         1.068,       147.682,         0.003,         0.017,         3.481,        85.227,        20.613,         1.918,        81.903,         0.723,         0.443,       -0.0000,       -0.0000,    0,        41.062,         1,       3,       1,Picarro pre rinse,       0
    29,   P-10231,   2019/10/05 17:03:24,           1-03,       9,       -33.440,      -233.097,         19895,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1570288109.74,         0.254,         0.865,       141.863,        -0.001,         0.009,         3.365,        83.253,        19.591,         1.918,        80.228,         0.722,         0.384,        0.0000,        0.0000,    0,        41.000,         1,       3,       1,Picarro pre rinse,       0
    30,   P-10231,   2019/10/05 17:12:33,           1-03,      10,       -33.562,      -234.051,         20140,       0,    1,                                   HAUS2,                                Standard,                 H2O, 1570288658.67,         0.286,         1.002,       145.763,         0.003,         0.014,         3.456,        84.129,        20.355,         1.912,        80.989,         0.722,         0.578,       -0.0000,       -0.0000,    0,        41.000,         1,       3,       1,Picarro pre rinse,       0
    31,   P-10232,   2019/10/05 17:21:41,           1-04,       1,       -18.850,      -123.649,         19913,      -1,    1,                                     TAP,                                Standard,                 H2O, 1570289207.44,         0.361,         1.147,       164.907,         0.006,         0.014,         3.907,        83.329,        19.617,         1.904,        80.590,         0.722,         0.343,       -0.0000,       -0.0000,    0,        40.938,         1,       4,       1,Picarro pre rinse,       0
    32,   P-10232,   2019/10/05 17:30:50,           1-04,       2,       -16.874,      -102.081,         19532,      -1,    1,                                     TAP,                                Standard,                 H2O, 1570289756.09,         0.240,         0.839,       144.561,         0.001,         0.006,         3.412,        81.733,        18.875,         1.839,        78.862,         0.722,         0.126,        0.0000,        0.0000,    0,        41.000,         1,       4,       1,Picarro pre rinse,       0
    33,   P-10232,   2019/10/05 17:39:59,           1-04,       3,       -16.757,       -97.429,         19835,      -1,    1,                                     TAP,                                Standard,                 H2O, 1570290305.13,         0.281,         0.868,       147.276,         0.002,         0.007,         3.478,        82.949,        19.734,         1.852,        79.084,         0.722,         0.066,       -0.0000,       -0.0000,    0,        40.938,         1,       4,       1,Picarro pre rinse,       0
    34,   P-10232,   2019/10/05 17:49:07,           1-04,       4,       -16.539,       -94.694,         19388,       0,    1,                                     TAP,                                Standard,                 H2O, 1570290853.62,         0.285,         0.960,       140.052,         0.002,         0.007,         3.324,        80.794,        19.269,         1.821,        78.066,         0.722,         0.261,       -0.0000,       -0.0000,    0,        40.938,         1,       4,       1,Picarro pre rinse,       0
    35,   P-10232,   2019/10/05 17:58:16,           1-04,       5,       -16.455,       -93.088,         19813,       0,    1,                                     TAP,                                Standard,                 H2O, 1570291402.35,         0.292,         0.891,       139.149,        -0.000,        -0.002,         3.285,        82.751,        19.495,         1.926,        80.764,         0.722,         0.358,       -0.0000,       -0.0000,    0,        40.938,         1,       4,       1,Picarro pre rinse,       0
    36,   P-10232,   2019/10/05 18:07:25,           1-04,       6,       -16.659,       -94.361,         19998,       0,    1,                                     TAP,                                Standard,                 H2O, 1570291950.56,         0.342,         1.080,       156.512,         0.005,         0.015,         3.695,        83.863,        19.855,         1.854,        79.553,         0.722,         0.032,       -0.0000,       -0.0000,    0,        40.938,         1,       4,       1,Picarro pre rinse,       0
    37,   P-10232,   2019/10/05 18:16:33,           1-04,       7,       -16.382,       -92.774,         19805,       0,    1,                                     TAP,                                Standard,                 H2O, 1570292499.39,         0.264,         0.921,       143.079,         0.002,         0.008,         3.378,        82.971,        19.547,         1.842,        78.893,         0.722,         0.001,        0.0000,        0.0000,    0,        41.000,         1,       4,       1,Picarro pre rinse,       0
    38,   P-10232,   2019/10/05 18:25:41,           1-04,       8,       -16.395,       -91.856,         19704,       0,    1,                                     TAP,                                Standard,                 H2O, 1570293047.15,         0.268,         0.892,       140.629,        -0.000,        -0.003,         3.337,        82.294,        19.036,         1.902,        81.256,         0.722,         0.514,       -0.0000,       -0.0000,    0,        41.188,         1,       4,       1,Picarro pre rinse,       0
    39,   P-10232,   2019/10/05 18:34:50,           1-04,       9,       -16.407,       -92.141,         20172,       0,    1,                                     TAP,                                Standard,                 H2O, 1570293596.29,         0.258,         0.824,       143.748,        -0.000,         0.001,         3.395,        84.539,        19.509,         1.933,        82.410,         0.722,         0.347,       -0.0000,       -0.0000,    0,        41.000,         1,       4,       1,Picarro pre rinse,       0
    40,   P-10232,   2019/10/05 18:43:58,           1-04,      10,       -16.435,       -91.921,         19327,       0,    1,                                     TAP,                                Standard,                 H2O, 1570294143.44,         0.269,         0.891,       139.311,        -0.000,        -0.003,         3.305,        80.355,        18.914,         1.882,        79.637,         0.722,         0.537,        0.0000,        0.0000,    0,        40.938,         1,       4,       1,Picarro pre rinse,       0
    41,   P-10233,   2019/10/05 18:53:06,           1-05,       1,        -7.676,       -33.930,         19570,      -1,    1,                                     W22,                             Control W22,                 H2O, 1570294692.68,         0.283,         0.926,       141.224,         0.001,         0.003,         3.332,        81.698,        18.430,         1.946,        81.581,         0.723,         0.452,       -0.0000,       -0.0000,    0,        40.875,         1,       5,       2,Picarro pre rinse,       0
    42,   P-10233,   2019/10/05 19:02:15,           1-05,       2,        -6.344,       -21.110,         19240,      -1,    1,                                     W22,                             Control W22,                 H2O, 1570295240.54,         0.293,         0.964,       137.206,        -0.002,        -0.007,         3.256,        80.127,        18.739,         1.842,        78.646,         0.722,         0.302,        0.0000,        0.0000,    0,        40.938,         1,       5,       2,Picarro pre rinse,       0
    43,   P-10233,   2019/10/05 19:11:23,           1-05,       3,        -6.296,       -18.862,         19574,      -1,    1,                                     W22,                             Control W22,                 H2O, 1570295789.00,         0.265,         0.949,       141.287,         0.001,        -0.001,         3.334,        81.851,        18.613,         1.894,        80.804,         0.723,         0.430,       -0.0000,       -0.0000,    0,        40.812,         1,       5,       2,Picarro pre rinse,       0
    44,   P-10233,   2019/10/05 19:20:32,           1-05,       4,        -6.185,       -17.579,         19894,       0,    1,                                     W22,                             Control W22,                 H2O, 1570296337.89,         0.261,         0.898,       140.072,         0.002,        -0.002,         3.305,        83.234,        19.235,         1.911,        81.494,         0.722,         0.288,       -0.0000,       -0.0000,    0,        40.812,         1,       5,       2,Picarro pre rinse,       0
    45,   P-10234,   2019/10/05 19:29:41,           1-06,       1,       -13.065,       -74.087,         20338,      -1,    1,                                 ShT-260,                                      YD,                 H2O, 1570296886.16,         0.265,         1.068,       145.591,         0.002,         0.015,         3.439,        85.477,        19.439,         1.952,        82.874,         0.722,         0.119,       -0.0000,       -0.0000,    0,        40.938,         1,       6,       2,Picarro pre rinse,       0
    46,   P-10234,   2019/10/05 19:38:50,           1-06,       2,       -13.888,       -84.705,         19809,      -1,    1,                                 ShT-260,                                      YD,                 H2O, 1570297436.08,         0.302,         1.209,       149.617,         0.004,         0.020,         3.533,        82.870,        18.804,         1.928,        81.859,         0.722,         0.397,       -0.0000,       -0.0000,    0,        40.938,         1,       6,       2,Picarro pre rinse,       0
    47,   P-10234,   2019/10/05 19:47:59,           1-06,       3,       -13.813,       -85.877,         20042,      -1,    1,                                 ShT-260,                                      YD,                 H2O, 1570297985.07,         0.264,         0.859,       138.872,        -0.000,         0.002,         3.276,        83.956,        19.813,         1.907,        80.040,         0.723,         0.087,       -0.0000,       -0.0000,    0,        40.875,         1,       6,       2,Picarro pre rinse,       0
    48,   P-10234,   2019/10/05 19:57:09,           1-06,       4,       -13.889,       -86.709,         20144,       0,    1,                                 ShT-260,                                      YD,                 H2O, 1570298534.79,         0.266,         0.887,       140.509,        -0.002,         0.004,         3.318,        84.522,        18.829,         2.012,        84.074,         0.722,         0.533,       -0.0000,       -0.0000,    0,        40.875,         1,       6,       2,Picarro pre rinse,       0
    49,   P-10235,   2019/10/05 20:06:18,           1-07,       1,       -15.718,       -89.353,         19762,      -1,    1,                                 ShT-261,                                      YD,                 H2O, 1570299083.66,         0.276,         1.062,       146.646,         0.003,         0.012,         3.463,        82.622,        18.855,         1.951,        82.171,         0.722,         0.609,       -0.0000,       -0.0000,    0,        40.812,         1,       7,       2,Picarro pre rinse,       0
    50,   P-10235,   2019/10/05 20:15:27,           1-07,       2,       -15.768,       -88.819,         18875,      -1,    1,                                 ShT-261,                                      YD,                 H2O, 1570299632.58,         0.248,         0.893,       139.917,        -0.000,        -0.000,         3.335,        78.592,        18.137,         1.848,        77.681,         0.722,         0.390,       -0.0000,       -0.0000,    0,        40.812,         1,       7,       2,Picarro pre rinse,       0
    51,   P-10235,   2019/10/05 20:24:36,           1-07,       3,       -15.923,       -89.390,         19187,      -1,    1,                                 ShT-261,                                      YD,                 H2O, 1570300181.91,         0.258,         0.852,       135.791,        -0.000,         0.002,         3.222,        79.864,        18.463,         1.874,        79.043,         0.722,         0.379,       -0.0000,       -0.0000,    0,        40.812,         1,       7,       2,Picarro pre rinse,       0
    52,   P-10235,   2019/10/05 20:33:44,           1-07,       4,       -15.960,       -90.227,         19214,       0,    1,                                 ShT-261,                                      YD,                 H2O, 1570300730.06,         0.270,         1.042,       145.233,         0.002,         0.011,         3.445,        79.815,        18.358,         1.910,        80.275,         0.722,         0.677,       -0.0000,       -0.0000,    0,        40.875,         1,       7,       2,Picarro pre rinse,       0
    53,   P-10236,   2019/10/05 20:42:51,           1-08,       1,       -17.003,       -96.277,         19197,      -1,    1,                                 ShT-262,                                      YD,                 H2O, 1570301277.46,         0.424,         1.365,       166.885,         0.008,         0.025,         3.953,        79.964,        18.737,         1.832,        77.877,         0.722,         0.287,       -0.0000,       -0.0000,    0,        40.875,         1,       8,       2,Picarro pre rinse,       0
    54,   P-10236,   2019/10/05 20:51:59,           1-08,       2,       -16.714,       -94.987,         20064,      -1,    1,                                 ShT-262,                                      YD,                 H2O, 1570301825.10,         0.266,         0.884,       141.079,         0.000,         0.002,         3.346,        83.919,        19.373,         1.955,        82.564,         0.722,         0.490,        0.0000,        0.0000,    0,        40.875,         1,       8,       2,Picarro pre rinse,       0
    55,   P-10236,   2019/10/05 21:01:07,           1-08,       3,       -16.935,       -96.864,         19945,      -1,    1,                                 ShT-262,                                      YD,                 H2O, 1570302373.41,         0.296,         1.151,       147.724,         0.003,         0.017,         3.489,        83.480,        19.629,         1.905,        80.588,         0.722,         0.275,        0.0000,        0.0000,    0,        40.875,         1,       8,       2,Picarro pre rinse,       0
    56,   P-10236,   2019/10/05 21:10:15,           1-08,       4,       -17.119,       -97.170,         19428,       0,    1,                                 ShT-262,                                      YD,                 H2O, 1570302920.97,         0.442,         1.349,       169.693,         0.009,         0.023,         4.018,        80.980,        18.730,         1.897,        79.955,         0.722,         0.457,        0.0000,        0.0000,    0,        40.875,         1,       8,       2,Picarro pre rinse,       0
    57,   P-10237,   2019/10/05 21:19:23,           1-09,       1,       -16.261,       -91.661,         19602,      -1,    1,                                     TAP,                                 Control,                 H2O, 1570303468.75,         0.254,         0.991,       143.545,         0.001,         0.011,         3.422,        81.880,        18.548,         1.924,        81.249,         0.723,         0.480,       -0.0000,       -0.0000,    0,        40.875,         1,       9,       2,Picarro pre rinse,       0
    58,   P-10237,   2019/10/05 21:28:30,           1-09,       2,       -16.322,       -91.431,         19308,      -1,    1,                                     TAP,                                 Control,                 H2O, 1570304016.44,         0.260,         0.918,       141.579,         0.001,         0.007,         3.357,        80.394,        19.260,         1.858,        77.517,         0.723,         0.225,        0.0000,        0.0000,    0,        40.875,         1,       9,       2,Picarro pre rinse,       0
    59,   P-10237,   2019/10/05 21:37:38,           1-09,       3,       -16.250,       -90.876,         19448,      -1,    1,                                     TAP,                                 Control,                 H2O, 1570304563.99,         0.248,         0.836,       140.264,         0.000,         0.001,         3.328,        81.303,        18.569,         1.863,        79.609,         0.722,         0.351,       -0.0000,       -0.0000,    0,        40.875,         1,       9,       2,Picarro pre rinse,       0
    60,   P-10237,   2019/10/05 21:46:46,           1-09,       4,       -16.302,       -91.266,         19742,       0,    1,                                     TAP,                                 Control,                 H2O, 1570305112.48,         0.291,         0.910,       142.495,        -0.000,         0.004,         3.363,        82.494,        19.330,         1.888,        80.011,         0.723,         0.280,        0.0000,        0.0000,    0,        40.812,         1,       9,       2,Picarro pre rinse,       0
    61,   P-10238,   2019/10/05 21:55:54,           1-10,       1,       -15.945,       -93.176,         19496,      -1,    1,                                 ShT-263,                                      YD,                 H2O, 1570305660.18,         0.257,         1.046,       142.315,         0.003,         0.014,         3.377,        81.524,        18.727,         1.873,        78.934,         0.722,         0.143,        0.0000,        0.0000,    0,        40.812,         1,      10,       2,Picarro pre rinse,       0
    62,   P-10238,   2019/10/05 22:05:03,           1-10,       2,       -15.798,       -92.226,         19278,      -1,    1,                                 ShT-263,                                      YD,                 H2O, 1570306208.64,         0.262,         0.936,       140.500,         0.001,         0.008,         3.318,        80.459,        18.330,         1.863,        79.047,         0.722,         0.346,        0.0000,        0.0000,    0,        40.812,         1,      10,       2,Picarro pre rinse,       0
    63,   P-10238,   2019/10/05 22:14:11,           1-10,       3,       -16.253,       -94.297,         19581,      -1,    1,                                 ShT-263,                                      YD,                 H2O, 1570306757.37,         0.569,         1.597,       205.882,         0.012,         0.031,         4.851,        81.630,        19.187,         1.890,        80.073,         0.723,         0.458,        0.0000,        0.0000,    0,        40.812,         1,      10,       2,Picarro pre rinse,       0
    64,   P-10238,   2019/10/05 22:23:19,           1-10,       4,       -15.598,       -91.761,         19699,       0,    1,                                 ShT-263,                                      YD,                 H2O, 1570307304.29,         0.250,         0.937,       138.419,         0.001,         0.008,         3.283,        82.193,        19.010,         1.897,        81.166,         0.722,         0.474,        0.0000,        0.0000,    0,        40.875,         1,      10,       2,Picarro pre rinse,       0
    65,   P-10239,   2019/10/05 22:32:27,           1-11,       1,       -18.249,      -106.951,         19391,      -1,    1,                                 ShT-269,                                      YD,                 H2O, 1570307853.13,         0.265,         0.829,       139.186,         0.000,         0.001,         3.302,        80.913,        18.686,         1.845,        79.190,         0.722,         0.314,        0.0000,        0.0000,    0,        40.875,         1,      11,       2,Picarro pre rinse,       0
    66,   P-10239,   2019/10/05 22:41:36,           1-11,       2,       -18.573,      -110.006,         18797,      -1,    1,                                 ShT-269,                                      YD,                 H2O, 1570308401.88,         0.248,         0.879,       136.890,        -0.000,         0.000,         3.263,        78.201,        18.399,         1.795,        75.809,         0.723,         0.216,       -0.0000,       -0.0000,    0,        40.875,         1,      11,       2,Picarro pre rinse,       0
    67,   P-10239,   2019/10/05 22:50:45,           1-11,       3,       -18.632,      -110.687,         19053,      -1,    1,                                 ShT-269,                                      YD,                 H2O, 1570308950.75,         0.267,         0.924,       134.201,        -0.001,         0.004,         3.200,        79.181,        18.384,         1.846,        78.902,         0.722,         0.528,        0.0000,        0.0000,    0,        40.875,         1,      11,       2,Picarro pre rinse,       0
    68,   P-10239,   2019/10/05 22:59:52,           1-11,       4,       -18.692,      -111.071,         18810,       0,    1,                                 ShT-269,                                      YD,                 H2O, 1570309498.04,         0.230,         0.902,       135.347,        -0.001,         0.002,         3.211,        78.374,        17.689,         1.822,        77.453,         0.722,         0.357,       -0.0000,       -0.0000,    0,        40.875,         1,      11,       2,Picarro pre rinse,       0
    69,   P-10240,   2019/10/05 23:09:00,           1-12,       1,       -17.483,      -102.151,         15434,      -1,    1,                                ShT-270d,                                      YD,                 H2O, 1570310045.79,         0.286,         0.908,       131.622,         0.001,         0.005,         3.171,        62.773,        15.246,         1.459,        62.200,         0.722,         0.252,       -0.0000,       -0.0000,    0,        40.812,         1,      12,       2,Picarro pre rinse,       0
    70,   P-10240,   2019/10/05 23:18:08,           1-12,       2,       -17.338,       -99.803,         17698,      -1,    1,                                ShT-270d,                                      YD,                 H2O, 1570310594.17,         0.268,         0.985,       134.210,         0.003,         0.010,         3.200,        73.133,        17.166,         1.673,        71.738,         0.722,         0.214,        0.0000,        0.0000,    0,        40.812,         1,      12,       2,Picarro pre rinse,       0
    71,   P-10240,   2019/10/05 23:27:15,           1-12,       3,       -17.256,       -98.992,         17044,      -1,    1,                                ShT-270d,                                      YD,                 H2O, 1570311141.28,         0.258,         0.975,       133.510,         0.001,         0.010,         3.200,        70.147,        16.174,         1.666,        70.391,         0.722,         0.415,        0.0000,        0.0000,    0,        40.875,         1,      12,       2,Picarro pre rinse,       0
    72,   P-10240,   2019/10/05 23:36:22,           1-12,       4,       -17.165,       -98.069,         17097,       0,    1,                                ShT-270d,                                      YD,                 H2O, 1570311688.54,         0.266,         0.900,       132.551,         0.000,         0.001,         3.176,        70.259,        16.443,         1.671,        70.833,         0.722,         0.429,       -0.0000,       -0.0000,    0,        40.875,         1,      12,       2,Picarro pre rinse,       0
